CONTIG	START	END	GC_CONTENT
chr17	38750001	39000000	0.476272
chr17	39000001	39250000	0.506144
chr17	39250001	39500000	0.439960
chr17	39500001	39750000	0.514768
chr17	39750001	40000000	0.449748
chr17	40000001	40250000	0.499284
chr17	40250001	40500000	0.497848
chr17	40500001	40750000	0.434296
chr17	40750001	41000000	0.400052
chr17	41000001	41250000	0.399264
chr17	41250001	41500000	0.452032
chr17	41500001	41750000	0.520788
chr17	41750001	42000000	0.507624
chr17	42000001	42250000	0.510624
chr17	42250001	42500000	0.464680
chr17	42500001	42750000	0.498976
chr17	42750001	43000000	0.480624
chr17	43000001	43250000	0.468372
chr17	43250001	43500000	0.486416
chr17	43500001	43750000	0.490428
chr17	43750001	44000000	0.494012
chr17	44000001	44250000	0.523228
chr17	44250001	44500000	0.481872
chr17	44500001	44750000	0.466772
chr17	44750001	45000000	0.506176
chr17	45000001	45250000	0.519852
chr17	45250001	45500000	0.504852
chr17	45500001	45750000	0.458416
chr17	45750001	46000000	0.506912
chr17	46000001	46250000	0.425876
chr17	46250001	46500000	0.414928
chr17	46500001	46750000	0.404488
chr17	46750001	47000000	0.500544
chr17	47000001	47250000	0.425808
chr17	47250001	47500000	0.413024
chr17	47500001	47750000	0.455760
chr17	47750001	48000000	0.500108
chr17	48000001	48250000	0.450828
chr17	48250001	48500000	0.397608
chr17	48500001	48750000	0.488496
chr17	48750001	49000000	0.469808
chr17	49000001	49250000	0.469268
chr17	49250001	49500000	0.472956
chr17	49500001	49750000	0.468176
chr17	49750001	50000000	0.505952
chr17	50000001	50250000	0.515504
chr17	50250001	50500000	0.492088
chr17	50500001	50750000	0.517712
chr17	50750001	51000000	0.472468
chr17	51000001	51250000	0.415832
chr17	51250001	51500000	0.427560
chr17	51500001	51750000	0.420200
chr17	51750001	52000000	0.393780
chr17	52000001	52250000	0.381220
chr17	52250001	52500000	0.374380
chr17	52500001	52750000	0.367576
chr17	52750001	53000000	0.364472
chr17	53000001	53250000	0.349700
chr17	53250001	53500000	0.356932
chr17	53500001	53750000	0.355000
chr17	53750001	54000000	0.365148
chr17	54000001	54250000	0.363236
chr17	54250001	54500000	0.376572
chr17	54500001	54750000	0.371156
chr17	54750001	55000000	0.390520
chr17	55000001	55250000	0.376216
chr17	55250001	55500000	0.427916
chr17	55500001	55750000	0.395972
chr17	55750001	56000000	0.397964
chr17	56000001	56250000	0.402956
chr17	56250001	56500000	0.389792
chr17	56500001	56750000	0.446332
chr17	56750001	57000000	0.436520
chr17	57000001	57250000	0.450208
chr17	57250001	57500000	0.464300
chr17	57500001	57750000	0.476976
chr17	57750001	58000000	0.475292
chr17	58000001	58250000	0.445844
chr17	58250001	58500000	0.452264
chr17	58500001	58750000	0.454160
chr17	58750001	59000000	0.397992
chr17	59000001	59250000	0.413308
chr17	59250001	59500000	0.446644
chr17	59500001	59750000	0.401212
chr17	59750001	60000000	0.414092
chr17	60000001	60250000	0.455712
chr17	60250001	60500000	0.406364
chr17	60500001	60750000	0.422912
chr17	60750001	61000000	0.375664
chr17	61000001	61250000	0.381104
chr17	61250001	61500000	0.485952
chr17	61500001	61750000	0.375088
chr17	61750001	62000000	0.378328
chr17	62000001	62250000	0.424416
chr17	62250001	62500000	0.429304
chr17	62500001	62750000	0.456688
chr17	62750001	63000000	0.426744
chr17	63000001	63250000	0.364484
chr17	63250001	63500000	0.437440
chr17	63500001	63750000	0.473420
chr17	63750001	64000000	0.491464
chr17	64000001	64250000	0.447144
chr17	64250001	64500000	0.459468
chr17	64500001	64750000	0.419084
chr17	64750001	65000000	0.458236
chr17	65000001	65250000	0.452068
chr17	65250001	65500000	0.442844
chr17	65500001	65750000	0.445724
chr17	65750001	66000000	0.375008
chr17	66000001	66250000	0.384032
chr17	66250001	66500000	0.432000
chr17	66500001	66750000	0.440444
chr17	66750001	67000000	0.484148
chr17	67000001	67250000	0.419664
chr17	67250001	67500000	0.449672
chr17	67500001	67750000	0.439416
chr17	67750001	68000000	0.431880
chr17	68000001	68250000	0.454224
chr17	68250001	68500000	0.453448
chr17	68500001	68750000	0.417700
chr17	68750001	69000000	0.388040
chr17	69000001	69250000	0.363192
chr17	69250001	69500000	0.390172
chr17	69500001	69750000	0.391616
chr17	69750001	70000000	0.380932
chr17	70000001	70250000	0.379420
chr17	70250001	70500000	0.371452
chr17	70500001	70750000	0.367468
chr17	70750001	71000000	0.370684
chr17	71000001	71250000	0.371192
chr17	71250001	71500000	0.380692
chr17	71500001	71750000	0.372516
chr17	71750001	72000000	0.399396
chr17	72000001	72250000	0.436208
chr17	72250001	72500000	0.463240
chr17	72500001	72750000	0.476836
chr17	72750001	73000000	0.453292
chr17	73000001	73250000	0.460948
chr17	73250001	73500000	0.518704
chr17	73500001	73750000	0.504004
chr17	73750001	74000000	0.482988
chr17	74000001	74250000	0.502592
chr17	74250001	74500000	0.524360
chr17	74500001	74750000	0.482860
chr17	74750001	75000000	0.547968
chr17	75000001	75250000	0.499792
chr17	75250001	75500000	0.481716
chr17	75500001	75750000	0.545568
chr17	75750001	76000000	0.521608
chr17	76000001	76250000	0.499264
chr17	76250001	76500000	0.515644
chr17	76500001	76750000	0.499944
chr17	76750001	77000000	0.504868
chr17	77000001	77250000	0.480784
chr17	77250001	77500000	0.542636
chr17	77500001	77750000	0.484588
chr17	77750001	78000000	0.493016
chr17	78000001	78250000	0.497496
chr17	78250001	78500000	0.537788
chr17	78500001	78750000	0.484812
chr17	78750001	79000000	0.511468
chr17	79000001	79250000	0.552592
chr17	79250001	79500000	0.538672
chr17	79500001	79750000	0.531096
chr17	79750001	80000000	0.537772
chr17	80000001	80250000	0.521556
chr17	80250001	80500000	0.524672
chr17	80500001	80750000	0.473956
chr17	80750001	81000000	0.523252
chr17	81000001	81250000	0.592016
chr17	81250001	81500000	0.592048
chr17	81500001	81750000	0.550152
chr17	81750001	82000000	0.579442
chr17	82000001	82250000	0.576000
chr17	82250001	82500000	0.550872
chr17	82500001	82750000	0.513212
chr17	82750001	83000000	0.522432
chr17	83000001	83250000	0.533937
chr18	1	250000	0.416850
chr18	250001	500000	0.425212
chr18	500001	750000	0.431768
chr18	750001	1000000	0.417844
chr18	1000001	1250000	0.372304
chr18	1250001	1500000	0.366260
chr18	1500001	1750000	0.357528
chr18	1750001	2000000	0.367044
chr18	2000001	2250000	0.375936
chr18	2250001	2500000	0.382720
chr18	2500001	2750000	0.382712
chr18	2750001	3000000	0.420864
chr18	3000001	3250000	0.418372
chr18	3250001	3500000	0.418680
chr18	3500001	3750000	0.426452
chr18	3750001	4000000	0.401960
chr18	4000001	4250000	0.380252
chr18	4250001	4500000	0.372564
chr18	4500001	4750000	0.367596
chr18	4750001	5000000	0.384892
chr18	5000001	5250000	0.391072
chr18	5250001	5500000	0.389680
chr18	5500001	5750000	0.405400
chr18	5750001	6000000	0.409328
chr18	6000001	6250000	0.391824
chr18	6250001	6500000	0.396556
chr18	6500001	6750000	0.400620
chr18	6750001	7000000	0.406184
chr18	7000001	7250000	0.436444
chr18	7250001	7500000	0.433852
chr18	7500001	7750000	0.407032
chr18	7750001	8000000	0.393904
chr18	8000001	8250000	0.390652
chr18	8250001	8500000	0.436320
chr18	8500001	8750000	0.438820
chr18	8750001	9000000	0.439776
chr18	9000001	9250000	0.395796
chr18	9250001	9500000	0.404148
chr18	9500001	9750000	0.421592
chr18	9750001	10000000	0.421492
chr18	10000001	10250000	0.445704
chr18	10250001	10500000	0.437000
chr18	10500001	10750000	0.425664
chr18	10750001	11000000	0.397248
chr18	11000001	11250000	0.414456
chr18	11250001	11500000	0.388928
chr18	11500001	11750000	0.436892
chr18	11750001	12000000	0.455748
chr18	12000001	12250000	0.438556
chr18	12250001	12500000	0.461528
chr18	12500001	12750000	0.413360
chr18	12750001	13000000	0.434784
chr18	13000001	13250000	0.429404
chr18	13250001	13500000	0.463508
chr18	13500001	13750000	0.438372
chr18	13750001	14000000	0.423464
chr18	14000001	14250000	0.404116
chr18	14250001	14500000	0.440700
chr18	14500001	14750000	0.378252
chr18	14750001	15000000	0.409752
chr18	15000001	15250000	0.373788
chr18	15250001	15500000	0.375535
chr18	15500001	15750000	0.397447
chr18	15750001	16000000	0.396307
chr18	16000001	16250000	0.396667
chr18	16250001	16500000	0.396585
chr18	16500001	16750000	0.396768
chr18	16750001	17000000	0.396458
chr18	17000001	17250000	0.396740
chr18	17250001	17500000	0.397144
chr18	17500001	17750000	0.396696
chr18	17750001	18000000	0.396812
chr18	18000001	18250000	0.396816
chr18	18250001	18500000	0.396640
chr18	18500001	18750000	0.396747
chr18	18750001	19000000	0.396596
chr18	19000001	19250000	0.396299
chr18	19250001	19500000	0.395838
chr18	19500001	19750000	0.396572
chr18	19750001	20000000	0.396136
chr18	20000001	20250000	0.396272
chr18	20250001	20500000	0.396216
chr18	20500001	20750000	0.389873
chr18	20750001	21000000	0.383114
chr18	21000001	21250000	0.393960
chr18	21250001	21500000	0.402284
chr18	21500001	21750000	0.425364
chr18	21750001	22000000	0.397124
chr18	22000001	22250000	0.445220
chr18	22250001	22500000	0.414432
chr18	22500001	22750000	0.393764
chr18	22750001	23000000	0.377776
chr18	23000001	23250000	0.460424
chr18	23250001	23500000	0.441444
chr18	23500001	23750000	0.442072
chr18	23750001	24000000	0.422416
chr18	24000001	24250000	0.414468
chr18	24250001	24500000	0.410672
chr18	24500001	24750000	0.412524
chr18	24750001	25000000	0.414296
chr18	25000001	25250000	0.387512
chr18	25250001	25500000	0.391256
chr18	25500001	25750000	0.391252
chr18	25750001	26000000	0.396996
chr18	26000001	26250000	0.384028
chr18	26250001	26500000	0.399252
chr18	26500001	26750000	0.417764
chr18	26750001	27000000	0.398848
chr18	27000001	27250000	0.379508
chr18	27250001	27500000	0.371572
chr18	27500001	27750000	0.376076
chr18	27750001	28000000	0.372636
chr18	28000001	28250000	0.374304
chr18	28250001	28500000	0.368812
chr18	28500001	28750000	0.358024
chr18	28750001	29000000	0.349204
chr18	29000001	29250000	0.346048
chr18	29250001	29500000	0.343580
chr18	29500001	29750000	0.347764
chr18	29750001	30000000	0.345928
chr18	30000001	30250000	0.351244
chr18	30250001	30500000	0.341684
chr18	30500001	30750000	0.357700
chr18	30750001	31000000	0.361644
chr18	31000001	31250000	0.370344
chr18	31250001	31500000	0.370492
chr18	31500001	31750000	0.402716
chr18	31750001	32000000	0.407232
chr18	32000001	32250000	0.411236
chr18	32250001	32500000	0.390732
chr18	32500001	32750000	0.388740
chr18	32750001	33000000	0.375220
chr18	33000001	33250000	0.348516
chr18	33250001	33500000	0.353164
chr18	33500001	33750000	0.359888
chr18	33750001	34000000	0.359724
chr18	34000001	34250000	0.349476
chr18	34250001	34500000	0.366592
chr18	34500001	34750000	0.376024
chr18	34750001	35000000	0.382088
chr18	35000001	35250000	0.397340
chr18	35250001	35500000	0.411536
chr18	35500001	35750000	0.394500
chr18	35750001	36000000	0.419944
chr18	36000001	36250000	0.410972
chr18	36250001	36500000	0.434756
chr18	36500001	36750000	0.425620
chr18	36750001	37000000	0.383692
chr18	37000001	37250000	0.383824
chr18	37250001	37500000	0.530608
chr18	37500001	37750000	0.454292
chr18	37750001	38000000	0.405728
chr18	38000001	38250000	0.371776
chr18	38250001	38500000	0.374112
chr18	38500001	38750000	0.372224
chr18	38750001	39000000	0.369356
chr18	39000001	39250000	0.357196
chr18	39250001	39500000	0.367928
chr18	39500001	39750000	0.372024
chr18	39750001	40000000	0.370044
chr18	40000001	40250000	0.364884
chr18	40250001	40500000	0.354784
chr18	40500001	40750000	0.353384
chr18	40750001	41000000	0.361176
chr18	41000001	41250000	0.346904
chr18	41250001	41500000	0.370144
chr18	41500001	41750000	0.376164
chr18	41750001	42000000	0.381436
chr18	42000001	42250000	0.373932
chr18	42250001	42500000	0.385656
chr18	42500001	42750000	0.367284
chr18	42750001	43000000	0.357308
chr18	43000001	43250000	0.357584
chr18	43250001	43500000	0.367732
chr18	43500001	43750000	0.357832
chr18	43750001	44000000	0.358932
chr18	44000001	44250000	0.359228
chr18	44250001	44500000	0.370064
chr18	44500001	44750000	0.399672
chr18	44750001	45000000	0.419400
chr18	45000001	45250000	0.397048
chr18	45250001	45500000	0.418428
chr18	45500001	45750000	0.444744
chr18	45750001	46000000	0.427376
chr18	46000001	46250000	0.429480
chr18	46250001	46500000	0.474368
chr18	46500001	46750000	0.460940
chr18	46750001	47000000	0.411233
chr18	47000001	47250000	0.412581
chr18	47250001	47500000	0.444500
chr18	47500001	47750000	0.443208
chr18	47750001	48000000	0.406556
chr18	48000001	48250000	0.476452
chr18	48250001	48500000	0.452512
chr18	48500001	48750000	0.484416
chr18	48750001	49000000	0.511312
chr18	49000001	49250000	0.407508
chr18	49250001	49500000	0.390480
chr18	49500001	49750000	0.449808
chr18	49750001	50000000	0.449804
chr18	50000001	50250000	0.434344
chr18	50250001	50500000	0.423900
chr18	50500001	50750000	0.448760
chr18	50750001	51000000	0.414608
chr18	51000001	51250000	0.421468
chr18	51250001	51500000	0.409060
chr18	51500001	51750000	0.402272
chr18	51750001	52000000	0.387432
chr18	52000001	52250000	0.376808
chr18	52250001	52500000	0.378856
chr18	52500001	52750000	0.377996
chr18	52750001	53000000	0.369188
chr18	53000001	53250000	0.360512
chr18	53250001	53500000	0.362736
chr18	53500001	53750000	0.366572
chr18	53750001	54000000	0.380956
chr18	54000001	54250000	0.395080
chr18	54250001	54500000	0.375252
chr18	54500001	54750000	0.376224
chr18	54750001	55000000	0.384340
chr18	55000001	55250000	0.396524
chr18	55250001	55500000	0.377436
chr18	55500001	55750000	0.381120
chr18	55750001	56000000	0.379400
chr18	56000001	56250000	0.391068
chr18	56250001	56500000	0.398596
chr18	56500001	56750000	0.385644
chr18	56750001	57000000	0.358464
chr18	57000001	57250000	0.435164
chr18	57250001	57500000	0.423240
chr18	57500001	57750000	0.434704
chr18	57750001	58000000	0.429360
chr18	58000001	58250000	0.435108
chr18	58250001	58500000	0.440404
chr18	58500001	58750000	0.421544
chr18	58750001	59000000	0.445584
chr18	59000001	59250000	0.431536
chr18	59250001	59500000	0.422852
chr18	59500001	59750000	0.427628
chr18	59750001	60000000	0.422296
chr18	60000001	60250000	0.374424
chr18	60250001	60500000	0.358976
chr18	60500001	60750000	0.354132
chr18	60750001	61000000	0.356144
chr18	61000001	61250000	0.367828
chr18	61250001	61500000	0.386808
chr18	61500001	61750000	0.409868
chr18	61750001	62000000	0.412872
chr18	62000001	62250000	0.365004
chr18	62250001	62500000	0.412784
chr18	62500001	62750000	0.428696
chr18	62750001	63000000	0.399776
chr18	63000001	63250000	0.431072
chr18	63250001	63500000	0.416380
chr18	63500001	63750000	0.384724
chr18	63750001	64000000	0.388096
chr18	64000001	64250000	0.384956
chr18	64250001	64500000	0.372144
chr18	64500001	64750000	0.364480
chr18	64750001	65000000	0.347240
chr18	65000001	65250000	0.347660
chr18	65250001	65500000	0.343752
chr18	65500001	65750000	0.345428
chr18	65750001	66000000	0.350880
chr18	66000001	66250000	0.349460
chr18	66250001	66500000	0.346644
chr18	66500001	66750000	0.341132
chr18	66750001	67000000	0.337988
chr18	67000001	67250000	0.344296
chr18	67250001	67500000	0.355504
chr18	67500001	67750000	0.359544
chr18	67750001	68000000	0.346136
chr18	68000001	68250000	0.341132
chr18	68250001	68500000	0.358484
chr18	68500001	68750000	0.371716
chr18	68750001	69000000	0.347920
chr18	69000001	69250000	0.342216
chr18	69250001	69500000	0.362096
chr18	69500001	69750000	0.359300
chr18	69750001	70000000	0.384792
chr18	70000001	70250000	0.374188
chr18	70250001	70500000	0.410280
chr18	70500001	70750000	0.383524
chr18	70750001	71000000	0.378344
chr18	71000001	71250000	0.364372
chr18	71250001	71500000	0.351216
chr18	71500001	71750000	0.348132
chr18	71750001	72000000	0.350444
chr18	72000001	72250000	0.349608
chr18	72250001	72500000	0.360716
chr18	72500001	72750000	0.379852
chr18	72750001	73000000	0.373872
chr18	73000001	73250000	0.360388
chr18	73250001	73500000	0.359480
chr18	73500001	73750000	0.373532
chr18	73750001	74000000	0.415216
chr18	74000001	74250000	0.425240
chr18	74250001	74500000	0.435432
chr18	74500001	74750000	0.413064
chr18	74750001	75000000	0.373812
chr18	75000001	75250000	0.451608
chr18	75250001	75500000	0.428184
chr18	75500001	75750000	0.408868
chr18	75750001	76000000	0.408020
chr18	76000001	76250000	0.406828
chr18	76250001	76500000	0.452832
chr18	76500001	76750000	0.448648
chr18	76750001	77000000	0.443916
chr18	77000001	77250000	0.458852
chr18	77250001	77500000	0.415360
chr18	77500001	77750000	0.408844
chr18	77750001	78000000	0.405856
chr18	78000001	78250000	0.423112
chr18	78250001	78500000	0.432184
chr18	78500001	78750000	0.485900
chr18	78750001	79000000	0.484312
chr18	79000001	79250000	0.419216
chr18	79250001	79500000	0.508052
chr18	79500001	79750000	0.523020
chr18	79750001	80000000	0.514488
chr18	80000001	80250000	0.459096
chr18	80250001	80373285	0.480326
chr19	1	250000	0.411784
chr19	250001	500000	0.549152
chr19	500001	750000	0.601072
chr19	750001	1000000	0.589988
chr19	1000001	1250000	0.612440
chr19	1250001	1500000	0.592780
chr19	1500001	1750000	0.569436
chr19	1750001	2000000	0.589968
chr19	2000001	2250000	0.577224
chr19	2250001	2500000	0.565784
chr19	2500001	2750000	0.527028
chr19	2750001	3000000	0.513728
chr19	3000001	3250000	0.553716
chr19	3250001	3500000	0.546200
chr19	3500001	3750000	0.578620
chr19	3750001	4000000	0.543228
chr19	4000001	4250000	0.552748
chr19	4250001	4500000	0.544340
chr19	4500001	4750000	0.548256
chr19	4750001	5000000	0.518796
chr19	5000001	5250000	0.554992
chr19	5250001	5500000	0.517356
chr19	5500001	5750000	0.512540
chr19	5750001	6000000	0.539520
chr19	6000001	6250000	0.490884
chr19	6250001	6500000	0.518388
chr19	6500001	6750000	0.490460
chr19	6750001	7000000	0.461256
chr19	7000001	7250000	0.455124
chr19	7250001	7500000	0.499368
chr19	7500001	7750000	0.539220
chr19	7750001	8000000	0.534284
chr19	8000001	8250000	0.512060
chr19	8250001	8500000	0.514612
chr19	8500001	8750000	0.503272
chr19	8750001	9000000	0.461232
chr19	9000001	9250000	0.452524
chr19	9250001	9500000	0.427008
chr19	9500001	9750000	0.439888
chr19	9750001	10000000	0.498628
chr19	10000001	10250000	0.511924
chr19	10250001	10500000	0.537980
chr19	10500001	10750000	0.518472
chr19	10750001	11000000	0.526392
chr19	11000001	11250000	0.524556
chr19	11250001	11500000	0.525056
chr19	11500001	11750000	0.476440
chr19	11750001	12000000	0.435988
chr19	12000001	12250000	0.444528
chr19	12250001	12500000	0.434388
chr19	12500001	12750000	0.493844
chr19	12750001	13000000	0.535484
chr19	13000001	13250000	0.544480
chr19	13250001	13500000	0.470504
chr19	13500001	13750000	0.464508
chr19	13750001	14000000	0.545428
chr19	14000001	14250000	0.526216
chr19	14250001	14500000	0.520264
chr19	14500001	14750000	0.478404
chr19	14750001	15000000	0.434128
chr19	15000001	15250000	0.500660
chr19	15250001	15500000	0.508224
chr19	15500001	15750000	0.460020
chr19	15750001	16000000	0.449540
chr19	16000001	16250000	0.509732
chr19	16250001	16500000	0.505956
chr19	16500001	16750000	0.506576
chr19	16750001	17000000	0.500840
chr19	17000001	17250000	0.525452
chr19	17250001	17500000	0.532000
chr19	17500001	17750000	0.519888
chr19	17750001	18000000	0.531960
chr19	18000001	18250000	0.535324
chr19	18250001	18500000	0.551836
chr19	18500001	18750000	0.548672
chr19	18750001	19000000	0.547900
chr19	19000001	19250000	0.523168
chr19	19250001	19500000	0.517652
chr19	19500001	19750000	0.515360
chr19	19750001	20000000	0.417400
chr19	20000001	20250000	0.419624
chr19	20250001	20500000	0.397904
chr19	20500001	20750000	0.398660
chr19	20750001	21000000	0.410464
chr19	21000001	21250000	0.394576
chr19	21250001	21500000	0.414884
chr19	21500001	21750000	0.416456
chr19	21750001	22000000	0.412352
chr19	22000001	22250000	0.396952
chr19	22250001	22500000	0.405648
chr19	22500001	22750000	0.434424
chr19	22750001	23000000	0.403340
chr19	23000001	23250000	0.422672
chr19	23250001	23500000	0.417416
chr19	23500001	23750000	0.409212
chr19	23750001	24000000	0.413848
chr19	24000001	24250000	0.409972
chr19	24250001	24500000	0.372937
chr19	24750001	25000000	0.383513
chr19	27000001	27250000	0.381986
chr19	27250001	27500000	0.364472
chr19	27500001	27750000	0.392148
chr19	27750001	28000000	0.418292
chr19	28000001	28250000	0.426624
chr19	28250001	28500000	0.436212
chr19	28500001	28750000	0.419304
chr19	28750001	29000000	0.436920
chr19	29000001	29250000	0.457100
chr19	29250001	29500000	0.469992
chr19	29500001	29750000	0.503892
chr19	29750001	30000000	0.466024
chr19	30000001	30250000	0.460248
chr19	30250001	30500000	0.464632
chr19	30500001	30750000	0.462912
chr19	30750001	31000000	0.424836
chr19	31000001	31250000	0.427044
chr19	31250001	31500000	0.454648
chr19	31500001	31750000	0.439828
chr19	31750001	32000000	0.415432
chr19	32000001	32250000	0.442192
chr19	32250001	32500000	0.422708
chr19	32500001	32750000	0.459672
chr19	32750001	33000000	0.457128
chr19	33000001	33250000	0.501708
chr19	33250001	33500000	0.511796
chr19	33500001	33750000	0.496316
chr19	33750001	34000000	0.472416
chr19	34000001	34250000	0.433528
chr19	34250001	34500000	0.469416
chr19	34500001	34750000	0.431584
chr19	34750001	35000000	0.436096
chr19	35000001	35250000	0.509204
chr19	35250001	35500000	0.499632
chr19	35500001	35750000	0.525380
chr19	35750001	36000000	0.528708
chr19	36000001	36250000	0.497780
chr19	36250001	36500000	0.472212
chr19	36500001	36750000	0.412384
chr19	36750001	37000000	0.411444
chr19	37000001	37250000	0.417112
chr19	37250001	37500000	0.450200
chr19	37500001	37750000	0.412572
chr19	37750001	38000000	0.451584
chr19	38000001	38250000	0.512936
chr19	38250001	38500000	0.527484
chr19	38500001	38750000	0.524004
chr19	38750001	39000000	0.508372
chr19	39000001	39250000	0.506944
chr19	39250001	39500000	0.512380
chr19	39500001	39750000	0.429772
chr19	39750001	40000000	0.469272
chr19	40000001	40250000	0.445384
chr19	40250001	40500000	0.511400
chr19	40500001	40750000	0.523588
chr19	40750001	41000000	0.477704
chr19	41000001	41250000	0.478404
chr19	41250001	41500000	0.498476
chr19	41500001	41750000	0.452396
chr19	41750001	42000000	0.522048
chr19	42000001	42250000	0.519944
chr19	42250001	42500000	0.523580
chr19	42500001	42750000	0.440200
chr19	42750001	43000000	0.431308
chr19	43000001	43250000	0.423908
chr19	43250001	43500000	0.468032
chr19	43500001	43750000	0.505680
chr19	43750001	44000000	0.419428
chr19	44000001	44250000	0.404992
chr19	44250001	44500000	0.406724
chr19	44500001	44750000	0.478964
chr19	44750001	45000000	0.530704
chr19	45000001	45250000	0.537084
chr19	45250001	45500000	0.528284
chr19	45500001	45750000	0.514036
chr19	45750001	46000000	0.527532
chr19	46000001	46250000	0.449248
chr19	46250001	46500000	0.495696
chr19	46500001	46750000	0.508052
chr19	46750001	47000000	0.481008
chr19	47000001	47250000	0.508536
chr19	47250001	47500000	0.528060
chr19	47500001	47750000	0.508744
chr19	47750001	48000000	0.473128
chr19	48000001	48250000	0.475664
chr19	48250001	48500000	0.524096
chr19	48500001	48750000	0.531272
chr19	48750001	49000000	0.521548
chr19	49000001	49250000	0.530680
chr19	49250001	49500000	0.506556
chr19	49500001	49750000	0.535672
chr19	49750001	50000000	0.537484
chr19	50000001	50250000	0.488212
chr19	50250001	50500000	0.533788
chr19	50500001	50750000	0.532116
chr19	50750001	51000000	0.499944
chr19	51000001	51250000	0.485976
chr19	51250001	51500000	0.492140
chr19	51500001	51750000	0.459712
chr19	51750001	52000000	0.418740
chr19	52000001	52250000	0.431084
chr19	52250001	52500000	0.437404
chr19	52500001	52750000	0.454280
chr19	52750001	53000000	0.450100
chr19	53000001	53250000	0.446464
chr19	53250001	53500000	0.441716
chr19	53500001	53750000	0.465852
chr19	53750001	54000000	0.505468
chr19	54000001	54250000	0.515272
chr19	54250001	54500000	0.501072
chr19	54500001	54750000	0.458108
chr19	54750001	55000000	0.476076
chr19	55000001	55250000	0.534696
chr19	55250001	55500000	0.557928
chr19	55500001	55750000	0.526652
chr19	55750001	56000000	0.430592
chr19	56000001	56250000	0.497484
chr19	56250001	56500000	0.424068
chr19	56500001	56750000	0.438088
chr19	56750001	57000000	0.438264
chr19	57000001	57250000	0.452408
chr19	57250001	57500000	0.434136
chr19	57500001	57750000	0.443788
chr19	57750001	58000000	0.460300
chr19	58000001	58250000	0.489652
chr19	58250001	58500000	0.508836
chr19	58500001	58617616	0.519895
chr20	1	250000	0.388334
chr20	250001	500000	0.478368
chr20	500001	750000	0.478256
chr20	750001	1000000	0.484012
chr20	1000001	1250000	0.442516
chr20	1250001	1500000	0.450740
chr20	1500001	1750000	0.425604
chr20	1750001	2000000	0.476516
chr20	2000001	2250000	0.445552
chr20	2250001	2500000	0.443720
chr20	2500001	2750000	0.453232
chr20	2750001	3000000	0.454820
chr20	3000001	3250000	0.504336
chr20	3250001	3500000	0.435760
chr20	3500001	3750000	0.458540
chr20	3750001	4000000	0.475316
chr20	4000001	4250000	0.478080
chr20	4250001	4500000	0.421724
chr20	4500001	4750000	0.423992
chr20	4750001	5000000	0.453032
chr20	5000001	5250000	0.447236
chr20	5250001	5500000	0.427068
chr20	5500001	5750000	0.439196
chr20	5750001	6000000	0.422352
chr20	6000001	6250000	0.417908
chr20	6250001	6500000	0.382928
chr20	6500001	6750000	0.391716
chr20	6750001	7000000	0.389016
chr20	7000001	7250000	0.368804
chr20	7250001	7500000	0.364276
chr20	7500001	7750000	0.364596
chr20	7750001	8000000	0.380300
chr20	8000001	8250000	0.372556
chr20	8250001	8500000	0.377704
chr20	8500001	8750000	0.376340
chr20	8750001	9000000	0.397432
chr20	9000001	9250000	0.394064
chr20	9250001	9500000	0.394124
chr20	9500001	9750000	0.402596
chr20	9750001	10000000	0.379108
chr20	10000001	10250000	0.398008
chr20	10250001	10500000	0.396260
chr20	10500001	10750000	0.420436
chr20	10750001	11000000	0.399452
chr20	11000001	11250000	0.380608
chr20	11250001	11500000	0.377384
chr20	11500001	11750000	0.382812
chr20	11750001	12000000	0.396792
chr20	12000001	12250000	0.389180
chr20	12250001	12500000	0.386016
chr20	12500001	12750000	0.380396
chr20	12750001	13000000	0.393164
chr20	13000001	13250000	0.400004
chr20	13250001	13500000	0.400872
chr20	13500001	13750000	0.386260
chr20	13750001	14000000	0.404256
chr20	14000001	14250000	0.372980
chr20	14250001	14500000	0.365512
chr20	14500001	14750000	0.366704
chr20	14750001	15000000	0.382372
chr20	15000001	15250000	0.382036
chr20	15250001	15500000	0.383592
chr20	15500001	15750000	0.393728
chr20	15750001	16000000	0.382688
chr20	16000001	16250000	0.407104
chr20	16250001	16500000	0.407040
chr20	16500001	16750000	0.418984
chr20	16750001	17000000	0.396036
chr20	17000001	17250000	0.393928
chr20	17250001	17500000	0.417216
chr20	17500001	17750000	0.468932
chr20	17750001	18000000	0.465096
chr20	18000001	18250000	0.442332
chr20	18250001	18500000	0.409272
chr20	18500001	18750000	0.432920
chr20	18750001	19000000	0.422120
chr20	19000001	19250000	0.413520
chr20	19250001	19500000	0.435208
chr20	19500001	19750000	0.443816
chr20	19750001	20000000	0.444172
chr20	20000001	20250000	0.406016
chr20	20250001	20500000	0.432224
chr20	20500001	20750000	0.399340
chr20	20750001	21000000	0.435592
chr20	21000001	21250000	0.417816
chr20	21250001	21500000	0.396980
chr20	21500001	21750000	0.440792
chr20	21750001	22000000	0.400980
chr20	22000001	22250000	0.386476
chr20	22250001	22500000	0.407340
chr20	22500001	22750000	0.434348
chr20	22750001	23000000	0.423880
chr20	23000001	23250000	0.464204
chr20	23250001	23500000	0.448348
chr20	23500001	23750000	0.442972
chr20	23750001	24000000	0.447620
chr20	24000001	24250000	0.428512
