Sap130	chr3L	12805901	7135	+	34	0,153,131,152,530,963,55,591,1729,458,64,861,59,239,63,271,59,171,58,108,63,357
Sf3a2	chr3L	12813027	992	-	35	0,992
CG42588	chr3L	12814253	10397	+	25	0,627,1318,5609,57,323,57,311,57,55,58,191,62,491,58,157,69,192,58,647
CG10960	chr3L	12824879	18227	-	44	0,1426,70,252,334,621,206,56,4038,669,2760,38,7430,327
CG10948	chr3L	12844253	5864	-	29	0,671,132,612,65,120,1196,107,1213,726,62,634,240,86
Wbp2	chr3L	12850164	3005	+	28	0,167,166,300,117,239,155,414,83,249,177,46,149,102,87,101,64,389
Ent3	chr3L	12853645	3783	+	26	0,618,188,562,174,246,58,1937
CG10943	chr3L	12861716	1204	-	22	0,1041,54,109
CG14120	chr3L	12885038	4206	+	23	0,4206
CG43894	chr3L	12889769	2393	+	22	0,515,58,129,68,566,36,386,126,509
CG14118	chr3L	12892657	2101	+	20	0,203,464,1434
CG12520	chr3L	12901246	1491	-	19	0,801,64,626
CG10752	chr3L	12952685	1962	-	18	0,989,188,785
CG10748	chr3L	12971213	1146	-	22	0,1146
CG10749	chr3L	12972473	1177	+	26	0,1177
CG11262	chr3L	12995134	2284	+	18	0,2284
CG11263	chr3L	13006816	1065	+	21	0,1065
Cul6	chr3L	13009398	2287	-	24	0,461,72,1754
MICAL-like	chr3L	13011975	3357	-	24	0,3357
CG11267	chr3L	13016049	854	+	38	0,115,192,162,68,317
mRpL20	chr3L	13017148	719	-	38	0,201,54,209,63,192
ste14	chr3L	13018265	1422	+	24	0,355,67,372,128,500
AdenoK	chr3L	13019714	2974	-	30	0,1112,247,484,70,58,752,251
RpS12	chr3L	13023351	1411	+	61	0,42,89,43,206,135,503,393
Zmynd10	chr3L	13024762	1675	-	26	0,118,57,440,62,190,59,749
Srrm1	chr3L	13036820	4156	+	44	0,444,159,1235,70,611,65,1572
RpS4	chr3L	13041755	2479	+	58	0,259,95,259,73,98,626,172,236,661
Syx13	chr3L	13044433	2461	+	47	0,132,72,212,68,678,621,678
CG11279	chr3L	13046976	1943	+	17	0,195,63,1685
CG14115	chr3L	13060399	1023	-	18	0,270,84,290,71,120,58,130
CG17300	chr3L	13086386	903	-	20	0,231,126,329,78,139
CG11251	chr3L	13088580	1389	-	19	0,1389
trn	chr3L	13114270	3807	+	96	0,476,442,2889
snky	chr3L	13174477	2304	+	41	0,1524,72,708
caps	chr3L	13228691	50951	+	92	0,449,9534,40,12439,58,13968,213,10169,4081
SP	chr3L	13301634	288	+	204	0,118,65,105
SNCF	chr3L	13378582	608	+	30	0,608
CG14111	chr3L	13377956	2424	+	26	0,61,1254,344,378,387
CG14107	chr3L	13380358	988	-	24	0,827,63,98
ImpL1	chr3L	13382764	1235	+	44	0,1235
CG14110	chr3L	13384788	1137	+	25	0,86,52,999
CG10171	chr3L	13385945	1962	-	19	0,593,62,1010,55,242
Poc1	chr3L	13388298	1708	-	29	0,628,67,1013
CG10222	chr3L	13411121	1332	-	23	0,1332
flr	chr3L	13412842	3611	+	158	0,133,30,68,243,122,619,91,188,264,65,1055,56,151,67,459
CG14106	chr3L	13424570	1101	-	14	0,1101
CG14105	chr3L	13425890	783	-	19	0,143,55,176,62,347
CG10713	chr3L	13428838	6391	-	22	0,1361,79,685,3778,488
CG10154	chr3L	13435679	1457	-	20	0,399,142,485,86,240,64,41
CG10725	chr3L	13437953	1056	+	28	0,33,58,147,58,437,64,259
CG10140	chr3L	13439316	1154	-	20	0,265,62,437,69,222,54,45
CG14109	chr3L	13440909	1511	+	17	0,71,216,83,347,794
cmb	chr3L	13442593	6652	+	25	0,395,130,338,232,398,126,93,62,1531,110,272,61,620,312,1111,58,803
JMJD7	chr3L	13449186	1097	-	38	0,1097
CG10116	chr3L	13456207	1031	-	22	0,748,54,118,59,52
CG10738	chr3L	13450769	14770	+	26	0,805,8398,713,56,310,59,251,131,72,74,146,68,166,178,97,64,188,319,219,58,105,62,72,64,175,59,1321,59,481
CG10089	chr3L	13465551	9236	-	27	0,1337,55,196,204,528,148,875,58,117,66,78,563,86,4434,491
stv	chr3L	13477540	5975	+	48	0,942,1961,159,161,151,118,1337,65,1081
Abp1	chr3L	13483532	2748	-	31	0,714,63,479,62,177,61,452,62,678
Tgi	chr3L	13486796	15696	+	40	0,211,555,168,7896,520,4753,315,68,1210
Spt20	chr3L	13502706	8835	+	24	0,678,71,942,58,2115,69,232,63,1611,330,459,63,2144
Vps36	chr3L	13511645	1467	-	39	0,436,58,726,63,184
Liprin-beta	chr3L	13513253	3023	+	26	0,539,65,944,61,1414
CG10710	chr3L	13516272	3333	-	19	0,2403,696,234
bru3	chr3L	13521906	281494	-	63	0,3304,7743,5043,249,626,71,177,1444,78,847,120,113,301,52,144,41973,80,18070,135,5916,454,29670,49,12989,42,12822,456,1511,364,111163,399,5109,110,3335,191,10967,504,4633,240
CG8757	chr3L	13840196	2044	-	19	0,1119,74,141,92,618
Hml	chr3L	13846053	13948	+	101	0,261,531,96,80,165,61,393,57,128,56,96,103,198,112,164,56,158,61,155,65,603,142,1119,82,894,52,549,76,1323,64,79,61,250,53,748,60,486,60,507,64,484,64,1778,58,213,61,456,56,257,57,196
CG8745	chr3L	13860026	6879	-	36	0,1772,120,235,3163,119,1167,303
CG13737	chr3L	13878993	4063	+	21	0,102,2675,418,450,418
dysc	chr3L	13867413	35823	-	37	0,5444,64,93,57,195,655,93,2363,81,6805,72,700,277,392,95,926,384,61,111,81,172,66,321,248,296,2083,131,1135,139,295,832,9604,1552
CG8833	chr3L	13925881	3119	-	26	0,1454,58,1398,59,150
DCTN1-p150	chr3L	13929386	5270	+	210	0,155,109,65,64,1419,547,2911
CG32137	chr3L	13939249	23398	+	32	0,209,1211,806,18053,297,63,189,544,66,235,181,69,1475
Meics	chr3L	13962657	2045	-	23	0,1356,105,584
ssp2	chr3L	13965202	7865	+	32	0,190,131,107,3016,56,58,2340,61,156,103,1647
CG13738	chr3L	13973122	355	-	15	0,355
Hsc70-1	chr3L	13974060	3701	+	75	0,350,42,323,941,2045
CG17364	chr3L	13977904	15496	-	20	0,1303,140,293,1458,1754,251,177,159,162,75,147,1297,1048,6660,572
CG17362	chr3L	13986619	565	+	17	0,565
CG9040	chr3L	13987877	749	+	20	0,749
26-29-p	chr3L	13994230	2341	+	48	0,170,390,990,79,712
CG17361	chr3L	13997190	865	+	25	0,865
CG17359	chr3L	13997899	1352	-	23	0,1352
Nprl3	chr3L	13999379	2501	-	27	0,2054,59,388
upSET	chr3L	14002126	18022	+	37	0,253,813,223,3821,2481,313,557,109,199,100,6632,65,189,64,2203
Ptip	chr3L	14020314	8807	-	35	0,1510,62,232,61,1302,106,1597,74,531,57,2544,379,352
endos	chr3L	14029578	2128	-	38	0,842,386,424,77,399
CG6650	chr3L	14031449	3460	+	24	0,146,65,710,54,219,89,165,59,727,61,1165
CG6661	chr3L	14034775	1976	+	18	0,1976
Hsc70Cb	chr3L	14037018	6668	+	72	0,732,1297,952,64,531,832,96,636,201,88,1239
Neurl4	chr3L	14043693	6199	-	22	0,1534,61,111,56,301,54,825,70,1085,58,177,62,935,60,360,56,394
CG6833	chr3L	14051205	1264	+	20	0,1264
CG13484	chr3L	14052427	652	-	20	0,652
Frl	chr3L	14053214	18369	+	46	0,1129,7084,84,3560,87,430,1680,61,214,68,293,287,555,61,120,158,311,495,1692
btl	chr3L	14075771	7458	+	342	0,42,62,173,1016,63,2327,2734,85,956
CG8100	chr3L	14083614	2807	+	24	0,250,99,2458
Fbp1	chr3L	14094588	3465	-	97	0,3465
Sox21a	chr3L	14103480	4638	-	44	0,1407,1654,617,649,311
Sox21b	chr3L	14112404	18920	-	45	0,1198,2663,95,2084,128,58,67,6388,164,140,809,4359,767
D	chr3L	14175609	3011	-	181	0,2883,76,52
nan	chr3L	14186248	3400	-	101	0,293,55,423,68,109,61,152,53,227,59,514,58,280,71,227,125,625
nuf	chr3L	14190869	42381	+	103	0,722,8353,156,64,283,291,69,814,45,3765,154,1820,295,4493,39,856,115,6538,195,1503,61,3930,973,2446,104,874,279,69,135,345,457,64,149,271,39,291,1324
CG7768	chr3L	14218203	771	+	32	0,87,54,630
CG7924	chr3L	14233468	1141	+	24	0,49,62,1030
CG7906	chr3L	14236634	1638	+	20	0,155,231,981,56,215
CG13482	chr3L	14329345	540	+	26	0,540
CG13481	chr3L	14368924	783	-	17	0,783
CG3868	chr3L	14400768	1957	-	26	0,196,296,828,480,157
stwl	chr3L	14402929	7010	-	52	0,3908,1908,101,768,325
CG3919	chr3L	14410625	2107	+	26	0,276,179,192,227,311,224,150,71,477
bbg	chr3L	14412827	123449	-	45	0,683,64,141,364,415,75,129,68,2429,9493,223,266,201,11047,43,9786,319,27800,315,30925,2306,98,57,829,2367,20290,162,2316,238
CG9592	chr3L	14517824	651	+	17	0,651
CG4613	chr3L	14519759	1931	-	21	0,267,71,569,619,405
Mpcp2	chr3L	14537650	2791	+	50	0,52,23,123,155,418,307,341,483,889
Gbs-70E	chr3L	14540936	10039	-	38	0,1359,59,313,65,207,4177,366,2515,162,377,439
shd	chr3L	14614457	7748	+	76	0,473,1527,255,2720,295,102,31,57,595,65,178,57,240,128,216,76,733
CG9628	chr3L	14622795	5379	+	21	0,238,3807,54,125,107,208,161,60,619
RecQ5	chr3L	14628159	3918	-	44	0,245,58,1219,59,2078,62,197
dlp	chr3L	14632600	39009	+	220	0,782,30913,165,375,235,2188,157,59,267,1554,548,60,170,99,1437
CG4914	chr3L	14674537	3610	-	26	0,915,1953,742
CG5048	chr3L	14684767	1075	+	22	0,264,52,239,59,461
goddard	chr3L	14691346	616	+	17	0,616
CG13474	chr3L	14696550	555	-	17	0,555
CG17177	chr3L	14697312	4366	-	16	0,1994,364,2008
CG13476	chr3L	14705463	694	+	15	0,694
CG13473	chr3L	14728759	584	+	24	0,584
CG13471	chr3L	14732588	929	-	16	0,929
CG9384	chr3L	14762027	5676	+	25	0,369,656,62,89,231,319,3950
CG17173	chr3L	14767702	1581	-	19	0,1581
mop	chr3L	14769340	6789	-	63	0,438,58,120,55,188,55,182,60,129,64,993,66,2943,66,750,404,218
bmm	chr3L	14776495	9917	-	136	0,490,120,136,97,269,70,89,166,109,69,167,62,683,6896,494
Tdrd3	chr3L	14786790	2875	+	33	0,91,52,85,74,2121,105,347
Helz	chr3L	14789934	11155	+	22	0,138,478,54,832,114,320,90,67,433,200,604,478,4707,115,2525
gnu	chr3L	14802379	981	-	68	0,794,58,129
CG17839	chr3L	14805135	77089	+	35	0,355,72,67,33588,90,25529,94,72,171,68,138,337,1123,554,312,215,274,1202,321,826,317,6466,154,82,118,403,193,57,247,302,679,644,311,77,245,506,880
DCX-EMAP	chr3L	14903804	39103	+	36	0,1176,16711,200,4540,239,5054,195,7091,117,280,389,60,150,117,172,61,96,64,399,84,418,89,397,121,883
Tom	chr3L	14969343	963	+	69	0,963
Brd	chr3L	14972666	532	+	82	0,532
Ocho	chr3L	14974847	1193	+	33	0,1193
CG3349	chr3L	14979619	2813	+	19	0,69,405,2339
CG5114	chr3L	14982834	1652	+	25	0,1016,62,208,90,276
mnd	chr3L	14985099	6568	+	56	0,55,2257,838,1599,219,78,596,88,838
Zip71B	chr3L	14992288	5695	+	36	0,327,1967,283,1280,297,57,1484
mRpL39	chr3L	14997980	1686	-	30	0,138,61,443,173,101,64,325,251,130
Prosbeta2	chr3L	14999950	1369	+	100	0,179,70,180,265,675
Reck	chr3L	15001237	12825	-	33	0,1387,102,1566,60,142,174,206,73,115,2872,56,3202,572,2074,224
Sytbeta	chr3L	15014694	50283	-	40	0,1923,207,141,97,150,57,281,580,490,69,258,67,393,14473,316,14535,195,15635,416
CG18581	chr3L	15049549	660	-	18	0,660
CG12310	chr3L	15050262	544	-	26	0,544
CG13461	chr3L	15051930	560	-	21	0,560
CG18649	chr3L	15053567	568	-	19	0,568
EAChm	chr3L	15054776	789	+	19	0,789
CG13460	chr3L	15061028	677	-	18	0,677
Or71a	chr3L	15076906	1541	-	64	0,350,50,267,58,816
sstn	chr3L	15090822	3897	-	30	0,2502,923,101,120,251
GlyRS	chr3L	15095141	2545	+	47	0,2545
CTPsyn	chr3L	15097913	15090	+	61	0,603,7365,187,2678,212,1857,171,100,502,64,1351
CG13458	chr3L	15113556	2817	+	24	0,727,60,158,321,145,71,408,60,277,60,107,57,366
Cep135	chr3L	15116736	11293	+	55	0,223,61,75,378,127,60,153,97,1396,68,211,62,116,6452,126,152,154,55,125,189,393,56,186,93,285
CG16959	chr3L	15119877	5444	-	24	0,1072,114,344,1216,438,1063,200,759,238
CG13457	chr3L	15127939	3439	-	15	0,311,105,2862,50,111
CG12316	chr3L	15131507	5427	-	23	0,2087,67,811,417,331,385,366,60,326,116,461
Pdi	chr3L	15137737	5103	-	89	0,1787,2775,541
Pex3	chr3L	15144354	2025	+	34	0,195,119,1711
FucTA	chr3L	15147136	7259	+	35	0,266,3103,205,101,190,466,717,185,184,66,1776
Msh6	chr3L	15154232	4330	-	35	0,579,60,486,68,1608,64,330,58,1077
Prp31	chr3L	15159099	2039	+	39	0,169,56,452,62,619,59,622
CG6878	chr3L	15161816	654	+	24	0,317,123,214
CG7011	chr3L	15160875	2753	-	24	0,224,65,208,1127,338,149,352,69,221
CG6888	chr3L	15207843	743	+	26	0,743
Tak1	chrX	20515907	9021	-	247	0,636,115,464,576,550,2975,49,355,414,222,182,59,316,238,300,540,1030
Best4	chr3L	15298957	1985	+	23	0,102,66,111,48,748,93,192,56,214,60,295
Best3	chr3L	15300914	1871	-	21	0,923,51,544,67,111,59,116
CG7255	chr3L	15304254	6941	+	28	0,622,421,382,833,286,158,285,67,105,261,816,69,276,85,2275
Toll-6	chr3L	15336691	7624	+	60	0,7624
cocoon	chr3L	15472196	1914	-	26	0,1690,132,92
Ran-like	chr3L	15484395	1007	-	33	0,1007
CG13455	chr3L	15496573	1482	+	16	0,701,68,713
CG7276	chr3L	15498201	620	+	16	0,620
CG7275	chr3L	15498958	1603	+	25	0,171,52,715,56,609
CG7272	chr3L	15500937	2832	+	23	0,323,1576,406,65,462
CG7857	chr3L	15503599	1295	-	21	0,558,61,676
CG7841	chr3L	15505187	3065	-	16	0,961,78,119,1127,94,232,454
Z600	chr3L	15509060	453	+	60	0,453
MsrA	chr3L	15511051	2151	+	97	0,118,393,70,256,194,89,565,59,407
CG13454	chr3L	15516532	524	-	17	0,524
mex1	chr3L	15517423	2169	-	36	0,605,279,478,671,136
yellow-k	chr3L	15520619	1034	+	18	0,1034
CG7945	chr3L	15521710	2427	-	28	0,485,164,143,57,21,387,497,47,626
obst-H	chr3L	15528264	979	-	22	0,341,64,574
CrebA	chr3L	15535394	17820	+	161	0,1061,11420,211,1462,497,101,450,267,144,72,2135
AGO2	chr3L	15554112	6930	+	356	0,360,2350,1295,132,89,55,610,96,1017,91,371,62,402
CG7739	chr3L	15560725	2340	-	29	0,1958,59,323
SCCRO	chr3L	15563426	2133	+	25	0,502,87,1544
dop	chr3L	15566012	10301	+	38	0,787,1406,765,437,527,72,560,122,1270,64,397,63,374,72,1158,69,316,64,954,64,760
CG16979	chr3L	15576569	2105	+	23	0,133,59,1913
mrn	chr3L	15578768	1769	-	44	0,1384,55,330
CG12301	chr3L	15580799	2574	+	26	0,495,59,2020
AIMP2	chr3L	15583637	1710	+	27	0,244,115,99,191,153,200,229,54,425
CG7656	chr3L	15585430	2745	-	31	0,1170,404,863,187,121
RhoGAP71E	chr3L	15588859	20266	+	35	0,1137,10419,202,70,184,361,63,339,1485,1716,920,903,2467
CG7650	chr3L	15608706	1680	-	21	0,1680
CG13449	chr3L	15610630	2198	-	17	0,559,59,169,61,245,96,742,201,66
comm3	chr3L	15613183	34579	-	23	0,839,17875,907,1377,309,12709,563
Phs	chr3L	15619900	4230	+	26	0,1700,58,2472
Eig71Ea	chr3L	15649125	536	-	42	0,128,63,201,61,83
Eig71Eb	chr3L	15649935	606	+	34	0,73,74,201,60,198
Eig71Ec	chr3L	15651478	776	-	40	0,365,78,210,59,64
Eig71Ed	chr3L	15652536	560	+	37	0,95,69,201,76,119
Eig71Ee	chr3L	15654471	1539	-	45	0,1434,53,52
Eig71Ef	chr3L	15656654	736	-	36	0,155,316,265
Eig71Eg	chr3L	15657627	522	+	46	0,62,53,210,56,141
Eig71Eh	chr3L	15658935	506	-	28	0,193,63,250
Eig71Ei	chr3L	15659706	645	+	23	0,60,54,219,61,251
Eig71Ej	chr3L	15660548	467	-	25	0,159,64,244
Eig71Ek	chr3L	15661247	562	+	24	0,49,61,207,56,189
CG7304	chr3L	15679719	1751	+	24	0,1089,59,603
CG7579	chr3L	15681632	1813	-	24	0,651,78,766,54,264
Pgant8	chr3L	15683871	2727	+	32	0,444,436,778,92,977
comm2	chr3L	15697593	2257	-	28	0,867,741,649
comm	chr3L	15721510	6920	-	155	0,1761,4425,734
CG13445	chr3L	15809484	493	+	18	0,47,62,384
fwe	chr3L	15810080	6330	-	64	0,768,371,1678,348,108,65,208,2309,121,217,137
CkIIalpha-i1	chr3L	15816978	1643	+	24	0,195,58,1390
DCP2	chr3L	15818733	7690	-	64	0,3281,56,738,154,219,65,743,178,37,1266,953
CG12713	chr3L	15832463	1484	+	19	0,324,68,489,65,538
CG18081	chr3L	15833794	1594	-	22	0,657,282,150,310,195
CG15715	chr3L	15835692	1790	-	23	0,556,531,150,162,37,128,226
meru	chr3L	15837772	6290	-	29	0,980,756,146,182,160,735,398,2414,519
pHCl-1	chr3L	15848577	50452	-	39	0,3321,240,559,3059,597,1747,51,1660,215,3057,153,182,1321,1018,83,1425,221,68,65,363,75,501,89,600,21,561,978,8512,77,14223,342,4870,89,15,94
sff	chr3L	15900155	24706	-	32	0,3299,304,131,59,173,61,76,58,105,62,167,56,159,283,488,66,225,66,200,443,216,1855,151,66,227,1349,95,558,499,12635,574
Pka-C3	chr3L	15925804	28993	-	60	0,532,728,78,593,182,60,246,65,110,361,169,17979,672,4522,892,1531,63,63,147
GXIVsPLA2	chr3L	15955095	1370	+	30	0,219,73,160,63,855
elgi	chr3L	15956549	1884	+	29	0,290,83,143,73,445,55,166,62,567
CG17032	chr3L	15958842	1767	+	22	0,541,304,922
l(3)72Ab	chr3L	15960835	7037	-	68	0,644,58,283,55,175,64,4744,57,696,96,165
CG10516	chr3L	15968203	1699	+	21	0,490,305,562,65,277
CG17026	chr3L	15975367	1061	+	28	0,674,57,330
CG17029	chr3L	15976869	1566	+	24	0,686,399,481
CG17028	chr3L	15978523	1481	+	21	0,499,281,104,60,537
CG17027	chr3L	15980099	1789	+	21	0,854,231,704
brm	chr3L	15970081	12788	-	374	0,1152,60,792,73,2938,129,24,6873,89,56,602
Arl1	chr3L	15983134	1228	+	57	0,146,97,217,268,500
DNApol-delta	chr3L	15984321	3494	-	65	0,3287,54,153
Hip14	chr3L	15988235	4229	+	35	0,953,197,675,68,280,54,2002
hzg	chr3L	15992668	12068	-	41	0,2398,68,154,69,182,70,236,3324,69,4660,176,274,388
mRpS31	chr3L	16005192	1407	+	28	0,135,64,456,66,686
mib1	chr3L	16006551	5261	-	66	0,322,59,1938,59,1233,78,69,970,533
Notum	chr3L	16023479	9273	+	86	0,440,5351,394,66,513,64,2445
CG5895	chr3L	16035484	1743	+	20	0,152,41,614,60,350,75,451
Diap1	chr3L	16038409	12625	-	831	0,1656,372,98,1871,164,215,286,3413,362,3611,577
CG13075	chr3L	16083992	1272	+	29	0,176,69,323,54,650
Tasp1	chr3L	16085220	2305	-	27	0,1060,70,986,76,113
CG5235	chr3L	16087626	2766	-	26	0,2082,55,629
ClC-c	chr3L	16090453	5698	+	33	0,465,597,343,673,167,57,204,56,633,56,218,65,561,58,164,58,214,63,898,53,95
CG13074	chr3L	16095767	1726	-	19	0,234,60,194,60,277,73,828
ATPsynbetaL	chr3L	16097833	2255	+	32	0,101,63,395,156,1540
IleRS-m	chr3L	16100279	3203	+	24	0,190,58,277,55,205,52,1194,83,337,55,697
IntS9	chr3L	16103431	2196	-	32	0,847,57,1158,61,73
Zn72D	chr3L	16106593	6033	-	53	0,936,66,2527,360,1432,83,101,233,295
Taf4	chr3L	16113211	8440	+	135	0,154,424,352,166,536,825,162,201,588,925,564,63,228,107,894,57,174,60,126,96,1738
Strump	chr3L	16122001	4051	+	29	0,304,56,103,59,2828,60,372,62,207
SsRbeta	chr3L	16129616	1367	+	42	0,96,195,376,222,478
Trs20	chr3L	16131000	632	-	30	0,438,57,137
elg1	chr3L	16132027	4664	+	27	0,1211,55,2493,409,496
CG5157	chr3L	16136486	1393	-	21	0,1393
CG5151	chr3L	16137801	26900	-	23	0,3463,62,589,124,89,73,1835,4371,551,331,20,14359,1033
CG13073	chr3L	16213050	4253	-	22	0,1311,2753,189
l(3)72Dn	chr3L	16226125	2612	-	25	0,233,219,1843,70,247
CG5027	chr3L	16229099	2040	+	28	0,241,64,239,57,624,57,758
PDCD-5	chr3L	16231080	958	-	26	0,336,57,115,251,199
MED10	chr3L	16232083	694	+	37	0,240,56,398
l(3)72Dr	chr3L	16237722	1740	+	22	0,214,602,924
CG13055	chr3L	16249559	2796	-	20	0,2796
CG13054	chr3L	16255851	1340	-	18	0,1340
CG13071	chr3L	16262739	508	+	18	0,109,74,325
CG13070	chr3L	16263342	809	+	17	0,44,241,524
CG4950	chr3L	16265796	2360	-	22	0,2360
CG13068	chr3L	16269391	520	+	18	0,55,70,395
CG13067	chr3L	16271281	637	+	24	0,70,73,494
CG13065	chr3L	16277434	746	+	21	0,64,69,613
CG13050	chr3L	16278457	814	-	20	0,623,120,71
CG13049	chr3L	16281131	799	-	24	0,654,63,82
CG13048	chr3L	16282808	1113	-	16	0,772,59,104,109,69
CG13047	chr3L	16284679	717	-	19	0,586,78,53
CG13046	chr3L	16287579	843	-	22	0,669,62,112
CG13045	chr3L	16289711	1239	-	17	0,1107,57,75
CG4962	chr3L	16294710	837	-	26	0,698,63,76
CG4982	chr3L	16301452	575	+	21	0,43,63,469
CG13044	chr3L	16302489	689	-	24	0,547,65,77
CG13043	chr3L	16305224	646	-	24	0,646
CG13063	chr3L	16306599	606	+	22	0,59,62,485
CG13042	chr3L	16307845	635	-	23	0,494,64,77
CG13062	chr3L	16314284	865	+	20	0,254,64,547
CG13041	chr3L	16318953	573	-	21	0,434,60,79
CG13060	chr3L	16319855	599	+	24	0,82,60,457
CG13059	chr3L	16323671	637	+	21	0,71,65,501
CG13040	chr3L	16325082	1675	-	18	0,609,65,478,191,332
CG13039	chr3L	16326056	706	-	15	0,706
CG13058	chr3L	16328840	694	+	15	0,39,88,567
CG33060	chr3L	16331039	728	+	18	0,89,260,379
CG4998	chr3L	16339002	6239	+	28	0,146,1287,1781,388,882,307,299,65,1084
mRpS34	chr3L	16348073	709	+	25	0,709
Golgin104	chr3L	16348746	3205	-	22	0,1064,214,181,83,143,61,155,62,64,59,120,167,832
Tcs3	chr3L	16351990	1296	+	30	0,178,61,686,55,316
Pdh	chr3L	16353232	1065	-	52	0,383,64,402,56,160
ringer	chr3L	16354745	4683	-	29	0,622,266,403,54,101,113,144,2850,130
Cpr72Ea	chr3L	16362602	1148	+	24	0,1148
Cpr72Eb	chr3L	16364898	809	+	21	0,809
Cpr72Ec	chr3L	16365893	1447	-	44	0,1447
CG4842	chr3L	16368388	1130	+	26	0,161,58,228,69,174,69,371
roq	chr3L	16370937	7629	-	31	0,3730,192,2151,65,163,1193,135
Agpat4	chr3L	16378973	2597	-	34	0,236,60,358,72,536,235,172,486,53,116,273
Agpat3	chr3L	16381771	4186	-	34	0,386,224,358,92,101,398,536,60,187,53,313,948,382,10,138
RAF2	chr3L	16386326	4490	+	30	0,244,55,331,64,2328,56,216,58,199,58,249,117,515
Gagr	chr3L	16394585	2295	+	23	0,2295
CG44836	chr3L	16390951	9324	-	17	0,401,124,329,5137,1098,592,193,86,181,69,124,181,59,57,693
fax	chr3L	16402795	9033	-	74	0,2375,155,103,73,344,1175,339,747,57,164,122,2552,827
TMS1	chr3L	16412721	2665	+	25	0,159,367,556,65,110,59,184,62,210,300,163,45,385
GluRS-m	chr3L	16415291	1886	-	21	0,510,60,387,66,411,60,392
TyrRS	chr3L	16417348	1954	-	50	0,381,59,324,62,367,62,699
dsx-c73A	chr3L	16422794	29164	-	32	0,1305,68,151,2258,79,111,149,23231,1812
aos	chr3L	16470385	13265	-	384	0,1126,68,172,69,554,10306,970
CG33158	chr3L	16419596	76964	+	33	0,2381,62,430,63,114,62790,185,5888,209,4725,117
CG43373	chr3L	16491837	51533	-	23	0,266,67,329,162,339,9033,1496,792,125,313,182,119,170,1146,110,847,512,59,161,399,150,1214,114,75,91,228,98,216,160,61,95,64,145,1789,159,210,147,876,93,1407,122,673,150,678,181,365,121,64,386,1472,473,336,155,1766,112,6716,288,515,227,8489,195,3824,206
st	chr3L	16497650	2810	+	132	0,417,178,50,108,137,185,966,77,242,59,101,57,233
CG13033	chr3L	16544566	1062	-	18	0,733,234,95
CG4229	chr3L	16556822	1136	+	19	0,76,187,873
Mipp1	chr3L	16563447	9887	-	37	0,1070,58,73,70,242,72,237,339,259,6406,128,864,69
mbf1	chr3L	16574435	2436	+	47	0,20,69,452,210,161,369,1155
nxf2	chr3L	16576858	3448	-	33	0,454,70,1131,62,102,59,147,62,138,52,456,60,343,166,146
Smn	chr3L	16580397	1150	-	100	0,990,64,96
Rpn12	chr3L	16583027	995	+	50	0,995
UQCR-C2	chr3L	16584123	1988	+	52	0,321,144,134,56,304,102,927
Syx8	chr3L	16586107	950	-	35	0,280,53,617
tra	chr3L	16590058	992	-	417	0,236,57,579,73,47
spd-2	chr3L	16591206	3808	-	92	0,2796,61,757,61,133
CG4098	chr3L	16608137	1210	-	25	0,505,56,649
Prosbeta6	chr3L	16609399	1019	-	123	0,755,75,189
Su(P)	chr3L	16610661	1538	-	27	0,168,62,407,64,837
CG4101	chr3L	16612485	465	+	22	0,465
Mo25	chr3L	16613217	2255	-	37	0,2255
Baldspot	chr3L	16648441	13174	-	53	0,2141,550,123,142,138,7694,237,1944,205
Galphaf	chr3L	16662556	5378	-	42	0,992,93,98,1001,169,170,222,2289,344
zetaCOP	chr3L	16671663	1892	-	47	0,179,96,606,512,368,57,74
CG13032	chr3L	16673963	2301	+	25	0,1582,56,374,58,231
Lasp	chr3L	16676405	35272	-	45	0,1953,66,236,147,1125,879,136,290,133,12831,95,16646,735
CG9692	chr3L	16704972	1456	+	15	0,74,63,1319
Dab	chr3L	16712125	12450	+	75	0,809,725,661,1120,71,61,597,61,607,769,234,181,2995,70,104,67,744,62,130,64,2318
CG13031	chr3L	16724860	515	+	17	0,42,55,418
CG13026	chr3L	16724677	1492	-	18	0,1377,61,54
PGRP-SB2	chr3L	16726540	748	+	37	0,371,60,317
PGRP-SB1	chr3L	16727298	691	-	88	0,562,68,61
Dbp73D	chr3L	16728495	2323	-	37	0,1281,60,821,54,107
CG9701	chr3L	16733545	5819	+	26	0,255,621,202,2601,894,592,654
Nrt	chr3L	16766071	11394	+	225	0,469,6979,123,71,653,63,3036
CG13025	chr3L	16776530	3206	-	17	0,1623,61,1522
CG9705	chr3L	16780099	2320	+	35	0,691,672,123,78,756
CG9706	chr3L	16783009	2237	+	22	0,236,10,1457,165,369
eIF3e	chr3L	16785241	1700	-	50	0,929,86,393,94,198
CG46383	chr3R	15950200	743	-	11	0,252,53,184,62,192
CG46387	chr3L	9898625	762	+	12	0,762
CG46388	chr2R	18231564	730	+	11	0,78,98,315,53,186
lncRNA:CR46348	chr3L	22570363	1670	-	1	0,1670
lncRNA:CR46349	chrX	4074960	468	-	2	0,468
lncRNA:CR46350	chr3R	9283874	651	+	1	0,651
lncRNA:CR46351	chr3R	12645718	359	-	1	0,359
lncRNA:CR46352	chr3R	5042651	374	-	1	0,374
